names_IUCN,names_phylo,names_elton,diff_IUCN_elton,diff_IUCN_phylo
Myotis_atacamensis,Myotis_atacamensis,Myotis_atacamensis,,
Myotis_ater,Myotis_ater,Myotis_ater,,
Myotis_aurascens,Myotis_aurascens,Myotis_hajastanicus,Lump/split,
Myotis_auriculus,Myotis_auriculus,Myotis_auriculus,,
Myotis_australis,Myotis_australis,Myotis_australis,,
Myotis_austroriparius,Myotis_austroriparius,Myotis_austroriparius,,
Myotis_bechsteinii,Myotis_bechsteinii,Myotis_bechsteinii,,
Myotis_blythii,Myotis_blythii,Myotis_blythii,,
Myotis_bocagii,Myotis_bocagii,Myotis_bocagii,,
Myotis_bombinus,Myotis_bombinus,Myotis_bombinus,,
Myotis_borneoensis,Myotis_montivagus,Myotis_montivagus,Lump/split,Lump/split
Myotis_brandtii,Myotis_brandtii,Myotis_brandtii,,
Myotis_bucharensis,Myotis_bucharensis,Myotis_bucharensis,,
Myotis_californicus,Myotis_californicus,Myotis_californicus,,
Myotis_capaccinii,Myotis_capaccinii,Myotis_capaccinii,,
Myotis_chiloensis,Myotis_chiloensis,Myotis_chiloensis,,
Myotis_chinensis,Myotis_chinensis,Myotis_chinensis,,
Myotis_ciliolabrum,Myotis_ciliolabrum,Myotis_ciliolabrum,,
Myotis_cobanensis,Myotis_cobanensis,Myotis_cobanensis,,
Myotis_csorbai,Myotis_csorbai,Myotis_csorbai,,
Myotis_dasycneme,Myotis_dasycneme,Myotis_dasycneme,,
Myotis_daubentonii,Myotis_daubentonii,Myotis_daubentonii,,
Myotis_davidii,Myotis_davidii,Myotis_davidii,,
Myotis_dieteri,Myotis_dieteri,Myotis_bocagii,Recently discovered,
Myotis_diminutus,Myotis_diminutus,Myotis_nigricans,Recently discovered,
Myotis_dinellii,Myotis_dinellii,Myotis_levis,Lump/split,
Myotis_dominicensis,Myotis_dominicensis,Myotis_dominicensis,,
Myotis_elegans,Myotis_elegans,Myotis_elegans,,
Myotis_emarginatus,Myotis_emarginatus,Myotis_emarginatus,,
Myotis_escalerai,Myotis_escalerai,Myotis_nattereri,Lump/split,
Myotis_evotis,Myotis_evotis,Myotis_evotis,,
Myotis_federatus,Myotis_montivagus,Myotis_montivagus,Lump/split,Lump/split
Myotis_fimbriatus,Myotis_fimbriatus,Myotis_fimbriatus,,
Myotis_findleyi,Myotis_findleyi,Myotis_findleyi,,
Myotis_formosus,Myotis_formosus,Myotis_formosus,,
Myotis_fortidens,Myotis_fortidens,Myotis_fortidens,,
Myotis_frater,Myotis_frater,Myotis_frater,,
Myotis_gomantongensis,Myotis_gomantongensis,Myotis_gomantongensis,,
Myotis_goudoti,Myotis_goudoti,Myotis_goudoti,,
Myotis_grisescens,Myotis_grisescens,Myotis_grisescens,,
Myotis_hajastanicus,Myotis_hajastanicus,Myotis_hajastanicus,,
Myotis_hasseltii,Myotis_hasseltii,Myotis_hasseltii,,
Myotis_hermani,Myotis_hermani,Myotis_hermani,,
Myotis_horsfieldii,Myotis_horsfieldii,Myotis_horsfieldii,,
Myotis_ikonnikovi,Myotis_ikonnikovi,Myotis_ikonnikovi,,
Myotis_insularum,Myotis_insularum,Myotis_insularum,,
Myotis_izecksohni,Myotis_izecksohni,Myotis_nigricans,Lump/split,
Myotis_keaysi,Myotis_keaysi,Myotis_keaysi,,
Myotis_keenii,Myotis_keenii,Myotis_keenii,,
Myotis_laniger,Myotis_laniger,Myotis_laniger,,
Myotis_lavali,Myotis_lavali,Myotis_nigricans,Lump/split,
Myotis_leibii,Myotis_leibii,Myotis_leibii,,
Myotis_levis,Myotis_levis,Myotis_levis,,
Myotis_longipes,Myotis_longipes,Myotis_longipes,,
Myotis_lucifugus,Myotis_lucifugus,Myotis_lucifugus,,
Myotis_macrodactylus,Myotis_macrodactylus,Myotis_macrodactylus,,
Myotis_macropus,Myotis_macropus,Myotis_macropus,,
Myotis_macrotarsus,Myotis_macrotarsus,Myotis_macrotarsus,,
Myotis_martiniquensis,Myotis_martiniquensis,Myotis_martiniquensis,,
Myotis_melanorhinus,Myotis_melanorhinus,Myotis_melanorhinus,,
Myotis_moluccarum,Myotis_moluccarum,Myotis_moluccarum,,
Myotis_montivagus,Myotis_montivagus,Myotis_montivagus,,
Myotis_morrisi,Myotis_morrisi,Myotis_morrisi,,
Myotis_muricola,Myotis_muricola,Myotis_muricola,,
Myotis_myotis,Myotis_myotis,Myotis_myotis,,
Myotis_mystacinus,Myotis_mystacinus,Myotis_mystacinus,,
Myotis_nattereri,Myotis_nattereri,Myotis_nattereri,,
Myotis_nesopolus,Myotis_nesopolus,Myotis_nesopolus,,
Myotis_nigricans,Myotis_nigricans,Myotis_nigricans,,
Myotis_nipalensis,Myotis_nipalensis,Myotis_nipalensis,,
Myotis_nyctor,Myotis_martiniquensis,Myotis_martiniquensis,Lump/split,Lump/split
Myotis_occultus,Myotis_occultus,Myotis_occultus,,
Myotis_oreias,Myotis_oreias,Myotis_oreias,,
Myotis_oxyotus,Myotis_oxyotus,Myotis_oxyotus,,
Myotis_peninsularis,Myotis_peninsularis,Myotis_peninsularis,,
Myotis_pequinius,Myotis_pequinius,Myotis_pequinius,,
Myotis_peytoni,Myotis_montivagus,Myotis_montivagus,Lump/split,Lump/split
Myotis_pilosus,Myotis_pilosus,Myotis_ricketti,Change species name,
Myotis_planiceps,Myotis_planiceps,Myotis_planiceps,,
Myotis_pruinosus,Myotis_pruinosus,Myotis_pruinosus,,
Myotis_punicus,Myotis_punicus,Myotis_punicus,,
Myotis_ridleyi,Myotis_ridleyi,Myotis_ridleyi,,
Myotis_riparius,Myotis_riparius,Myotis_riparius,,
Myotis_rosseti,Myotis_rosseti,Myotis_rosseti,,
Myotis_ruber,Myotis_ruber,Myotis_ruber,,
Myotis_rufopictus,Myotis_rufopictus,Myotis_formosus,Lump/split,
Myotis_schaubi,Myotis_schaubi,Myotis_schaubi,,
Myotis_scotti,Myotis_scotti,Myotis_scotti,,
Myotis_secundus,Myotis_secundus,Myotis_montivagus,Recently discovered,
Myotis_septentrionalis,Myotis_septentrionalis,Myotis_septentrionalis,,
Myotis_sicarius,Myotis_sicarius,Myotis_sicarius,,
Myotis_siligorensis,Myotis_siligorensis,Myotis_siligorensis,,
Myotis_simus,Myotis_simus,Myotis_simus,,
Myotis_sodalis,Myotis_sodalis,Myotis_sodalis,,
Myotis_soror,Myotis_soror,Myotis_formosus,Recently discovered,
Myotis_stalkeri,Myotis_stalkeri,Myotis_stalkeri,,
Myotis_thysanodes,Myotis_thysanodes,Myotis_thysanodes,,
Myotis_tricolor,Myotis_tricolor,Myotis_tricolor,,
Myotis_velifer,Myotis_velifer,Myotis_velifer,,
Myotis_vivesi,Myotis_vivesi,Myotis_vivesi,,
Myotis_volans,Myotis_volans,Myotis_volans,,
Myotis_welwitschii,Myotis_welwitschii,Myotis_welwitschii,,
Myotis_yanbarensis,Myotis_yanbarensis,Myotis_yanbarensis,,
Myotis_yumanensis,Myotis_yumanensis,Myotis_yumanensis,,
Myrmecobius_fasciatus,Myrmecobius_fasciatus,Myrmecobius_fasciatus,,
Myrmecophaga_tridactyla,Myrmecophaga_tridactyla,Myrmecophaga_tridactyla,,
Mysateles_melanurus,Mesocapromys_melanurus,Mesocapromys_melanurus,New genus,New genus
Mysateles_prehensilis,Mysateles_prehensilis,Mysateles_prehensilis,,
Mystacina_robusta,Mystacina_robusta,Mystacina_robusta,,
Mystacina_tuberculata,Mystacina_tuberculata,Mystacina_tuberculata,,
Mystromys_albicaudatus,Mystromys_albicaudatus,Mystromys_albicaudatus,,
Myzopoda_aurita,Myzopoda_aurita,Myzopoda_aurita,,
Myzopoda_schliemanni,Myzopoda_schliemanni,Myzopoda_aurita,Recently discovered,
Naemorhedus_baileyi,Naemorhedus_baileyi,Naemorhedus_baileyi,,
Naemorhedus_caudatus,Naemorhedus_caudatus,Naemorhedus_caudatus,,
Naemorhedus_goral,Naemorhedus_goral,Naemorhedus_goral,,
Naemorhedus_griseus,Naemorhedus_griseus,Naemorhedus_griseus,,
Nandinia_binotata,Nandinia_binotata,Nandinia_binotata,,
Nanger_dama,Nanger_dama,Nanger_dama,,
Nanger_granti,Nanger_granti,Nanger_granti,,
Nanger_soemmerringii,Nanger_soemmerringii,Nanger_soemmerringii,,
Nannosciurus_melanotis,Nannosciurus_melanotis,Nannosciurus_melanotis,,
Nannospalax_ehrenbergi,Spalax_ehrenbergi,Spalax_ehrenbergi,New genus,New genus
Nannospalax_leucodon,Spalax_leucodon,Spalax_leucodon,New genus,New genus
Nannospalax_xanthodon,Spalax_nehringi,Spalax_nehringi,Change species name,Change species name
Nanonycteris_veldkampii,Nanonycteris_veldkampii,Nanonycteris_veldkampii,,
Napaeozapus_insignis,Napaeozapus_insignis,Napaeozapus_insignis,,
Nasalis_larvatus,Nasalis_larvatus,Nasalis_larvatus,,
Nasua_narica,Nasua_narica,Nasua_narica,,
Nasua_nasua,Nasua_nasua,Nasua_nasua,,
Nasuella_meridensis,Nasuella_meridensis,Nasuella_olivacea,Lump/split,
Nasuella_olivacea,Nasuella_olivacea,Nasuella_olivacea,,
Natalus_espiritosantensis,Natalus_espiritosantensis,Natalus_stramineus,Lump/split,
Natalus_jamaicensis,Natalus_jamaicensis,Natalus_jamaicensis,,
Natalus_major,Natalus_major,Natalus_major,,
Natalus_mexicanus,Natalus_mexicanus,Natalus_stramineus,Lump/split,
Natalus_primus,Natalus_primus,Natalus_primus,,
Natalus_stramineus,Natalus_stramineus,Natalus_stramineus,,
Natalus_tumidirostris,Natalus_tumidirostris,Natalus_tumidirostris,,
Neacomys_dubosti,Neacomys_dubosti,Neacomys_dubosti,,
Neacomys_guianae,Neacomys_guianae,Neacomys_guianae,,
Neacomys_minutus,Neacomys_minutus,Neacomys_minutus,,
Neacomys_musseri,Neacomys_musseri,Neacomys_musseri,,
Neacomys_paracou,Neacomys_paracou,Neacomys_paracou,,
Neacomys_pictus,Neacomys_pictus,Neacomys_pictus,,
Neacomys_spinosus,Neacomys_spinosus,Neacomys_spinosus,,
Neacomys_tenuipes,Neacomys_tenuipes,Neacomys_tenuipes,,
Neamblysomus_gunningi,Neamblysomus_gunningi,Neamblysomus_gunningi,,
Neamblysomus_julianae,Neamblysomus_julianae,Neamblysomus_julianae,,
Necromys_amoenus,Necromys_amoenus,Necromys_amoenus,,
Necromys_benefactus,Necromys_benefactus,Necromys_benefactus,,
Necromys_lactens,Necromys_lactens,Necromys_lactens,,
Necromys_lasiurus,Necromys_lasiurus,Necromys_lasiurus,,
Necromys_lenguarum,Necromys_lenguarum,Necromys_lenguarum,,
Necromys_obscurus,Necromys_obscurus,Necromys_obscurus,,
Necromys_punctulatus,Necromys_punctulatus,Necromys_punctulatus,,
Necromys_temchuki,Necromys_temchuki,Necromys_temchuki,,
Necromys_urichi,Necromys_urichi,Necromys_urichi,,
Nectogale_elegans,Nectogale_elegans,Nectogale_elegans,,
Nectomys_apicalis,Nectomys_apicalis,Nectomys_apicalis,,
Nectomys_palmipes,Nectomys_palmipes,Nectomys_palmipes,,
Nectomys_rattus,Nectomys_rattus,Nectomys_rattus,,
Nectomys_squamipes,Nectomys_squamipes,Nectomys_squamipes,,
Nelsonia_goldmani,Nelsonia_goldmani,Nelsonia_goldmani,,
Nelsonia_neotomodon,Nelsonia_neotomodon,Nelsonia_neotomodon,,
Neodon_forresti,Neodon_forresti,Neodon_forresti,,
Neodon_irene,Neodon_irene,Neodon_irene,,
Neodon_juldaschi,Blanfordimys_juldaschi,Neodon_juldaschi,,New genus
Neodon_linzhiensis,Neodon_linzhiensis,Neodon_irene,Recently discovered,
Neodon_sikimensis,Neodon_sikimensis,Neodon_sikimensis,,
Neofelis_diardi,Neofelis_diardi,Neofelis_nebulosa,Lump/split,
Neofelis_nebulosa,Neofelis_nebulosa,Neofelis_nebulosa,,
Neofiber_alleni,Neofiber_alleni,Neofiber_alleni,,
Neohylomys_hainanensis,Neohylomys_hainanensis,Neohylomys_hainanensis,,
Neomicroxus_bogotensis,Akodon_bogotensis,Akodon_bogotensis,New genus,New genus
Neomicroxus_latebricola,Akodon_latebricola,Akodon_latebricola,New genus,New genus
Neomonachus_schauinslandi,Neomonachus_schauinslandi,Monachus_schauinslandi,New genus,
Neomys_anomalus,Neomys_anomalus,Neomys_anomalus,,
Neomys_fodiens,Neomys_fodiens,Neomys_fodiens,,
Neomys_teres,Neomys_teres,Neomys_teres,,
Neonycteris_pusilla,Neonycteris_pusilla,Neonycteris_pusilla,,
Neophascogale_lorentzii,Neophascogale_lorentzii,Neophascogale_lorentzi,Typo,
Neophoca_cinerea,Neophoca_cinerea,Neophoca_cinerea,,
Neopteryx_frosti,Neopteryx_frosti,Neopteryx_frosti,,
Neoromicia_brunnea,Neoromicia_brunnea,Neoromicia_brunneus,Typo,
Neoromicia_capensis,Neoromicia_capensis,Neoromicia_capensis,,
Neoromicia_flavescens,Neoromicia_flavescens,Neoromicia_flavescens,,
Neoromicia_guineensis,Neoromicia_guineensis,Neoromicia_guineensis,,
Neoromicia_helios,Neoromicia_helios,Neoromicia_helios,,
Neoromicia_isabella,Neoromicia_brunnea,Neoromicia_brunneus,Recently discovered,Recently discovered
Neoromicia_malagasyensis,Neoromicia_malagasyensis,Neoromicia_somalicus,Lump/split,
Neoromicia_matroka,Neoromicia_matroka,Eptesicus_matroka,New genus,
Neoromicia_melckorum,Neoromicia_melckorum,Neoromicia_melckorum,,
Neoromicia_nana,Neoromicia_nana,Neoromicia_nanus,Typo,
Neoromicia_rendalli,Neoromicia_rendalli,Neoromicia_rendalli,,
Neoromicia_robertsi,Neoromicia_robertsi,Neoromicia_melckorum,Lump/split,
Neoromicia_roseveari,Neoromicia_roseveari,Neoromicia_brunneus,Recently discovered,
Neoromicia_somalica,Neoromicia_somalica,Neoromicia_somalicus,Typo,
Neoromicia_tenuipinnis,Neoromicia_tenuipinnis,Neoromicia_tenuipinnis,,
Neoromicia_zuluensis,Neoromicia_zuluensis,Neoromicia_zuluensis,,
Neotamias_alpinus,Tamias_alpinus,Tamias_alpinus,New genus,New genus
Neotamias_amoenus,Tamias_amoenus,Tamias_amoenus,New genus,New genus
Neotamias_bulleri,Tamias_bulleri,Tamias_bulleri,New genus,New genus
Neotamias_canipes,Tamias_canipes,Tamias_canipes,New genus,New genus
Neotamias_cinereicollis,Tamias_cinereicollis,Tamias_cinereicollis,New genus,New genus
Neotamias_dorsalis,Tamias_dorsalis,Tamias_dorsalis,New genus,New genus
Neotamias_durangae,Tamias_durangae,Tamias_durangae,New genus,New genus
Neotamias_merriami,Tamias_merriami,Tamias_merriami,New genus,New genus
Neotamias_minimus,Tamias_minimus,Tamias_minimus,New genus,New genus
Neotamias_obscurus,Tamias_obscurus,Tamias_obscurus,New genus,New genus
Neotamias_ochrogenys,Tamias_ochrogenys,Tamias_ochrogenys,New genus,New genus
Neotamias_palmeri,Tamias_palmeri,Tamias_palmeri,New genus,New genus
Neotamias_panamintinus,Tamias_panamintinus,Tamias_panamintinus,New genus,New genus
Neotamias_quadrimaculatus,Tamias_quadrimaculatus,Tamias_quadrimaculatus,New genus,New genus
Neotamias_quadrivittatus,Tamias_quadrivittatus,Tamias_quadrivittatus,New genus,New genus
Neotamias_ruficaudus,Tamias_ruficaudus,Tamias_ruficaudus,New genus,New genus
Neotamias_rufus,Tamias_rufus,Tamias_rufus,New genus,New genus
Neotamias_senex,Tamias_senex,Tamias_senex,New genus,New genus
Neotamias_siskiyou,Tamias_siskiyou,Tamias_siskiyou,New genus,New genus
Neotamias_sonomae,Tamias_sonomae,Tamias_sonomae,New genus,New genus
Neotamias_speciosus,Tamias_speciosus,Tamias_speciosus,New genus,New genus
Neotamias_townsendii,Tamias_townsendii,Tamias_townsendii,New genus,New genus
Neotamias_umbrinus,Tamias_umbrinus,Tamias_umbrinus,New genus,New genus
Neotetracus_sinensis,Neotetracus_sinensis,Neotetracus_sinensis,,
Neotoma_albigula,Neotoma_albigula,Neotoma_albigula,,
Neotoma_angustapalata,Neotoma_angustapalata,Neotoma_angustapalata,,
Neotoma_bryanti,Neotoma_bryanti,Neotoma_bryanti,,
Neotoma_chrysomelas,Neotoma_chrysomelas,Neotoma_chrysomelas,,
Neotoma_cinerea,Neotoma_cinerea,Neotoma_cinerea,,
Neotoma_devia,Neotoma_devia,Neotoma_devia,,
Neotoma_floridana,Neotoma_floridana,Neotoma_floridana,,
Neotoma_fuscipes,Neotoma_fuscipes,Neotoma_fuscipes,,
Neotoma_goldmani,Neotoma_goldmani,Neotoma_goldmani,,
Neotoma_lepida,Neotoma_lepida,Neotoma_lepida,,
Neotoma_leucodon,Neotoma_leucodon,Neotoma_leucodon,,
Neotoma_macrotis,Neotoma_macrotis,Neotoma_macrotis,,
Neotoma_magister,Neotoma_magister,Neotoma_magister,,
Neotoma_mexicana,Neotoma_mexicana,Neotoma_mexicana,,
Neotoma_micropus,Neotoma_micropus,Neotoma_micropus,,
Neotoma_nelsoni,Neotoma_nelsoni,Neotoma_nelsoni,,
Neotoma_palatina,Neotoma_palatina,Neotoma_palatina,,
Neotoma_phenax,Neotoma_phenax,Neotoma_phenax,,
Neotoma_stephensi,Neotoma_stephensi,Neotoma_stephensi,,
Neotomodon_alstoni,Neotomodon_alstoni,Neotomodon_alstoni,,
Neotomys_ebriosus,Neotomys_ebriosus,Neotomys_ebriosus,,
Neotragus_batesi,Neotragus_batesi,Neotragus_batesi,,
Neotragus_pygmaeus,Neotragus_pygmaeus,Neotragus_pygmaeus,,
Neovison_vison,Neovison_vison,Neovison_vison,,
Nephelomys_albigularis,Nephelomys_albigularis,Oryzomys_albigularis,New genus,
Nephelomys_auriventer,Nephelomys_auriventer,Oryzomys_auriventer,New genus,
Nephelomys_caracolus,Nephelomys_caracolus,Oryzomys_caracolus,New genus,
Nephelomys_devius,Nephelomys_devius,Oryzomys_devius,New genus,
Nephelomys_keaysi,Nephelomys_keaysi,Oryzomys_keaysi,New genus,
Nephelomys_levipes,Nephelomys_levipes,Oryzomys_levipes,New genus,
Nephelomys_meridensis,Nephelomys_meridensis,Oryzomys_meridensis,New genus,
Nesokia_bunnii,Nesokia_bunnii,Nesokia_bunnii,,
Nesokia_indica,Nesokia_indica,Nesokia_indica,,
Nesolagus_netscheri,Nesolagus_netscheri,Nesolagus_netscheri,,
Nesolagus_timminsi,Nesolagus_timminsi,Nesolagus_timminsi,,
Nesomys_audeberti,Nesomys_audeberti,Nesomys_audeberti,,
Nesomys_lambertoni,Nesomys_lambertoni,Nesomys_lambertoni,,
Nesomys_rufus,Nesomys_rufus,Nesomys_rufus,,
Nesoromys_ceramicus,Nesoromys_ceramicus,Nesoromys_ceramicus,,
Nesoryzomys_fernandinae,Nesoryzomys_fernandinae,Nesoryzomys_fernandinae,,
Nesoryzomys_narboroughi,Nesoryzomys_narboroughi,Nesoryzomys_indefessus,Lump/split,
Nesoryzomys_swarthi,Nesoryzomys_swarthi,Nesoryzomys_swarthi,,
Nesotragus_moschatus,Nesotragus_moschatus,Neotragus_moschatus,New genus,
Neurotrichus_gibbsii,Neurotrichus_gibbsii,Neurotrichus_gibbsii,,
Neusticomys_ferreirai,Neusticomys_ferreirai,Neusticomys_monticolus,Recently discovered,
Neusticomys_monticolus,Neusticomys_monticolus,Neusticomys_monticolus,,
Neusticomys_mussoi,Neusticomys_mussoi,Neusticomys_mussoi,,
Neusticomys_oyapocki,Neusticomys_oyapocki,Neusticomys_oyapocki,,
Neusticomys_peruviensis,Neusticomys_peruviensis,Neusticomys_peruviensis,,
Neusticomys_venezuelae,Neusticomys_venezuelae,Neusticomys_venezuelae,,
Nilgiritragus_hylocrius,Nilgiritragus_hylocrius,Hemitragus_hylocrius,New genus,
Nilopegamys_plumbeus,Nilopegamys_plumbeus,Nilopegamys_plumbeus,,
Ningaui_ridei,Ningaui_ridei,Ningaui_ridei,,
Ningaui_timealeyi,Ningaui_timealeyi,Ningaui_timealeyi,,
Ningaui_yvonneae,Ningaui_yvonneae,Ningaui_yvonnae,Typo,
Niviventer_andersoni,Niviventer_andersoni,Niviventer_andersoni,,
Niviventer_brahma,Niviventer_brahma,Niviventer_brahma,,
Niviventer_cameroni,Niviventer_cameroni,Niviventer_cameroni,,
Niviventer_confucianus,Niviventer_confucianus,Niviventer_confucianus,,
Niviventer_coninga,Niviventer_coninga,Niviventer_coninga,,
Niviventer_cremoriventer,Niviventer_cremoriventer,Niviventer_cremoriventer,,
Niviventer_culturatus,Niviventer_culturatus,Niviventer_culturatus,,
Niviventer_eha,Niviventer_eha,Niviventer_eha,,
Niviventer_excelsior,Niviventer_excelsior,Niviventer_excelsior,,
Niviventer_fraternus,Niviventer_fraternus,Niviventer_fraternus,,
Niviventer_fulvescens,Niviventer_fulvescens,Niviventer_fulvescens,,
Niviventer_hinpoon,Niviventer_hinpoon,Niviventer_hinpoon,,
Niviventer_langbianis,Chiromyscus_langbianis,Niviventer_langbianis,,New genus
Niviventer_lepturus,Niviventer_lepturus,Niviventer_lepturus,,
Niviventer_niviventer,Niviventer_niviventer,Niviventer_niviventer,,
Niviventer_rapit,Niviventer_rapit,Niviventer_rapit,,
Niviventer_tenaster,Niviventer_tenaster,Niviventer_tenaster,,
Noctilio_albiventris,Noctilio_albiventris,Noctilio_albiventris,,
Noctilio_leporinus,Noctilio_leporinus,Noctilio_leporinus,,
Nomascus_concolor,Nomascus_concolor,Nomascus_concolor,,
Nomascus_gabriellae,Nomascus_gabriellae,Nomascus_gabriellae,,
Nomascus_hainanus,Nomascus_hainanus,Nomascus_hainanus,,
Nomascus_leucogenys,Nomascus_leucogenys,Nomascus_leucogenys,,
Nomascus_nasutus,Nomascus_nasutus,Nomascus_concolor,Lump/split,
Nomascus_siki,Nomascus_siki,Nomascus_siki,,
Notiomys_edwardsii,Notiomys_edwardsii,Notiomys_edwardsii,,
Notiosorex_cockrumi,Notiosorex_cockrumi,Notiosorex_cockrumi,,
Notiosorex_crawfordi,Notiosorex_crawfordi,Notiosorex_crawfordi,,
Notiosorex_evotis,Notiosorex_evotis,Notiosorex_evotis,,
Notiosorex_villai,Notiosorex_villai,Notiosorex_villai,,
Notocitellus_adocetus,Notocitellus_adocetus,Spermophilus_adocetus,New genus,
Notocitellus_annulatus,Notocitellus_annulatus,Spermophilus_annulatus,New genus,
Notomys_alexis,Notomys_alexis,Notomys_alexis,,
Notomys_aquilo,Notomys_aquilo,Notomys_aquilo,,
Notomys_cervinus,Notomys_cervinus,Notomys_cervinus,,
Notomys_fuscus,Notomys_fuscus,Notomys_fuscus,,
Notomys_mitchellii,Notomys_mitchellii,Notomys_mitchellii,,
Notopteris_macdonaldi,Notopteris_macdonaldi,Notopteris_macdonaldi,,
Notopteris_neocaledonica,Notopteris_neocaledonica,Notopteris_neocaledonica,,
Notoryctes_caurinus,Notoryctes_caurinus,Notoryctes_caurinus,,
Notoryctes_typhlops,Notoryctes_typhlops,Notoryctes_typhlops,,
Nyctalus_aviator,Nyctalus_aviator,Nyctalus_aviator,,
Nyctalus_azoreum,Nyctalus_azoreum,Nyctalus_azoreum,,
Nyctalus_furvus,Nyctalus_furvus,Nyctalus_furvus,,
Nyctalus_lasiopterus,Nyctalus_lasiopterus,Nyctalus_lasiopterus,,
Nyctalus_leisleri,Nyctalus_leisleri,Nyctalus_leisleri,,
Nyctalus_montanus,Nyctalus_montanus,Nyctalus_montanus,,
Nyctalus_noctula,Nyctalus_noctula,Nyctalus_noctula,,
Nyctalus_plancyi,Nyctalus_plancyi,Nyctalus_plancyi,,
Nyctereutes_procyonoides,Nyctereutes_procyonoides,Nyctereutes_procyonoides,,
Nycteris_arge,Nycteris_arge,Nycteris_arge,,
Nycteris_aurita,Nycteris_aurita,Nycteris_aurita,,
Nycteris_gambiensis,Nycteris_gambiensis,Nycteris_gambiensis,,
Nycteris_grandis,Nycteris_grandis,Nycteris_grandis,,
Nycteris_hispida,Nycteris_hispida,Nycteris_hispida,,
Nycteris_intermedia,Nycteris_intermedia,Nycteris_intermedia,,
Nycteris_javanica,Nycteris_javanica,Nycteris_javanica,,
Nycteris_macrotis,Nycteris_macrotis,Nycteris_macrotis,,
Nycteris_madagascariensis,Nycteris_madagascariensis,Nycteris_madagascariensis,,
Nycteris_major,Nycteris_major,Nycteris_major,,
Nycteris_nana,Nycteris_nana,Nycteris_nana,,
Nycteris_parisii,Nycteris_parisii,Nycteris_parisii,,
Nycteris_thebaica,Nycteris_thebaica,Nycteris_thebaica,,
Nycteris_tragata,Nycteris_tragata,Nycteris_tragata,,
Nycteris_vinsoni,Nycteris_vinsoni,Nycteris_vinsoni,,
Nycteris_woodi,Nycteris_woodi,Nycteris_woodi,,
Nycticebus_bengalensis,Nycticebus_bengalensis,Nycticebus_bengalensis,,
Nycticebus_coucang,Nycticebus_coucang,Nycticebus_coucang,,
Nycticebus_javanicus,Nycticebus_javanicus,Nycticebus_coucang,Lump/split,
Nycticebus_menagensis,Nycticebus_menagensis,Nycticebus_coucang,Lump/split,
Nycticebus_pygmaeus,Nycticebus_pygmaeus,Nycticebus_pygmaeus,,
Nycticeinops_schlieffeni,Nycticeinops_schlieffeni,Nycticeinops_schlieffeni,,
Nycticeius_cubanus,Nycticeius_cubanus,Nycticeius_cubanus,,
Nycticeius_humeralis,Nycticeius_humeralis,Nycticeius_humeralis,,
