names_IUCN,names_elton,names_phylo,diff_IUCN_elton,diff_IUCN_phylo
Saxicoloides_fulicatus,Saxicoloides_fulicatus,Saxicoloides_fulicatus,,
Sayornis_nigricans,Sayornis_nigricans,Sayornis_nigricans,,
Sayornis_phoebe,Sayornis_phoebe,Sayornis_phoebe,,
Sayornis_saya,Sayornis_saya,Sayornis_saya,,
Sceloglaux_albifacies,Ninox_novaeseelandiae,Ninox_novaeseelandiae,Extinct,Extinct
Scelorchilus_albicollis,Scelorchilus_albicollis,Scelorchilus_albicollis,,
Scelorchilus_rubecula,Scelorchilus_rubecula,Scelorchilus_rubecula,,
Scenopoeetes_dentirostris,Scenopoeetes_dentirostris,Scenopoeetes_dentirostris,,
Scepomycter_winifredae,Bathmocercus_winifredae,Bathmocercus_winifredae,New genus,New genus
Schetba_rufa,Schetba_rufa,Schetba_rufa,,
Schiffornis_aenea,Schiffornis_turdina,Schiffornis_turdina,Lump/split,Lump/split
Schiffornis_major,Schiffornis_major,Schiffornis_major,,
Schiffornis_olivacea,Schiffornis_turdina,Schiffornis_turdina,Lump/split,Lump/split
Schiffornis_stenorhyncha,Schiffornis_turdina,Schiffornis_turdina,Lump/split,Lump/split
Schiffornis_turdina,Schiffornis_turdina,Schiffornis_turdina,,
Schiffornis_veraepacis,Schiffornis_turdina,Schiffornis_turdina,Lump/split,Lump/split
Schiffornis_virescens,Schiffornis_virescens,Schiffornis_virescens,,
Schistes_albogularis,Schistes_geoffroyi,Schistes_geoffroyi,Lump/split,Lump/split
Schistes_geoffroyi,Schistes_geoffroyi,Schistes_geoffroyi,,
Schistochlamys_melanopis,Schistochlamys_melanopis,Schistochlamys_melanopis,,
Schistochlamys_ruficapillus,Schistochlamys_ruficapillus,Schistochlamys_ruficapillus,,
Schistolais_leontica,Prinia_leontica,Prinia_leontica,New genus,New genus
Schistolais_leucopogon,Prinia_leucopogon,Prinia_leucopogon,New genus,New genus
Schoenicola_brevirostris,Schoenicola_brevirostris,Schoenicola_platyurus,,Lump/split
Schoenicola_platyurus,Schoenicola_platyurus,Schoenicola_platyurus,,
Schoeniophylax_phryganophilus,Schoeniophylax_phryganophilus,Schoeniophylax_phryganophilus,,
Schoeniparus_brunneus,Alcippe_brunnea,Alcippe_brunnea,New genus,New genus
Schoeniparus_castaneceps,Alcippe_castaneceps,Alcippe_castaneceps,New genus,New genus
Schoeniparus_cinereus,Alcippe_cinerea,Alcippe_cinerea,New genus,New genus
Schoeniparus_dubius,Alcippe_dubia,Alcippe_dubia,New genus,New genus
Schoeniparus_klossi,Alcippe_castaneceps,Alcippe_castaneceps,Lump/split,Lump/split
Schoeniparus_rufogularis,Alcippe_rufogularis,Alcippe_rufogularis,New genus,New genus
Schoeniparus_variegaticeps,Alcippe_variegaticeps,Alcippe_variegaticeps,New genus,New genus
Schoutedenapus_myoptilus,Schoutedenapus_myoptilus,Schoutedenapus_myoptilus,,
Schoutedenapus_schoutedeni,Schoutedenapus_schoutedeni,Schoutedenapus_schoutedeni,,
Sciaphylax_castanea,Myrmeciza_castanea,Myrmeciza_hemimelaena,New genus,Lump/split
Sciaphylax_hemimelaena,Myrmeciza_hemimelaena,Myrmeciza_hemimelaena,New genus,New genus
Scissirostrum_dubium,Scissirostrum_dubium,Scissirostrum_dubium,,
Sclateria_naevia,Sclateria_naevia,Sclateria_naevia,,
Scleroptila_afra,Francolinus_africanus,Francolinus_africanus,New genus,New genus
Scleroptila_elgonensis,Francolinus_psilolaemus,Francolinus_psilolaemus,Lump/split,Lump/split
Scleroptila_finschi,Francolinus_finschi,Francolinus_finschi,New genus,New genus
Scleroptila_gutturalis,Francolinus_levaillantoides,Francolinus_levaillantoides,Lump/split,Lump/split
Scleroptila_levaillantii,Francolinus_levaillantii,Francolinus_levaillantii,New genus,New genus
Scleroptila_psilolaema,Francolinus_psilolaemus,Francolinus_psilolaemus,New genus,New genus
Scleroptila_shelleyi,Francolinus_shelleyi,Francolinus_shelleyi,New genus,New genus
Scleroptila_streptophora,Francolinus_streptophorus,Francolinus_streptophorus,New genus,New genus
Scleroptila_whytei,Francolinus_shelleyi,Francolinus_shelleyi,Lump/split,Lump/split
Sclerurus_albigularis,Sclerurus_albigularis,Sclerurus_albigularis,,
Sclerurus_caudacutus,Sclerurus_caudacutus,Sclerurus_caudacutus,,
Sclerurus_cearensis,Sclerurus_scansor,Sclerurus_scansor,Lump/split,Lump/split
Sclerurus_guatemalensis,Sclerurus_guatemalensis,Sclerurus_guatemalensis,,
Sclerurus_mexicanus,Sclerurus_mexicanus,Sclerurus_mexicanus,,
Sclerurus_rufigularis,Sclerurus_rufigularis,Sclerurus_rufigularis,,
Sclerurus_scansor,Sclerurus_scansor,Sclerurus_scansor,,
Scolopax_bukidnonensis,Scolopax_bukidnonensis,Scolopax_rusticola,,Recently discovered
Scolopax_celebensis,Scolopax_celebensis,Scolopax_celebensis,,
Scolopax_minor,Scolopax_minor,Scolopax_minor,,
Scolopax_mira,Scolopax_mira,Scolopax_mira,,
Scolopax_rochussenii,Scolopax_rochussenii,Scolopax_rochussenii,,
Scolopax_rosenbergii,Scolopax_rosenbergii,Scolopax_saturata,,Lump/split
Scolopax_rusticola,Scolopax_rusticola,Scolopax_rusticola,,
Scolopax_saturata,Scolopax_saturata,Scolopax_saturata,,
Scopus_umbretta,Scopus_umbretta,Scopus_umbretta,,
Scotocerca_inquieta,Scotocerca_inquieta,Scotocerca_inquieta,,
Scotopelia_bouvieri,Scotopelia_bouvieri,Scotopelia_bouvieri,,
Scotopelia_peli,Scotopelia_peli,Scotopelia_peli,,
Scotopelia_ussheri,Scotopelia_ussheri,Scotopelia_ussheri,,
Scytalopus_acutirostris,Scytalopus_acutirostris,Scytalopus_magellanicus,,Lump/split
Scytalopus_affinis,Scytalopus_affinis,Scytalopus_magellanicus,,Lump/split
Scytalopus_altirostris,Scytalopus_altirostris,Scytalopus_magellanicus,,Lump/split
Scytalopus_argentifrons,Scytalopus_argentifrons,Scytalopus_argentifrons,,
Scytalopus_atratus,Scytalopus_atratus,Scytalopus_femoralis,,Lump/split
Scytalopus_bolivianus,Scytalopus_bolivianus,Scytalopus_bolivianus,,
Scytalopus_canus,Scytalopus_canus,Scytalopus_magellanicus,,Lump/split
Scytalopus_caracae,Scytalopus_caracae,Scytalopus_latebricola,,Lump/split
Scytalopus_chocoensis,Scytalopus_chocoensis,Scytalopus_vicinior,,Lump/split
Scytalopus_diamantinensis,Scytalopus_pachecoi,Scytalopus_speluncae,Recently discovered,Recently discovered
Scytalopus_femoralis,Scytalopus_femoralis,Scytalopus_femoralis,,
Scytalopus_fuscus,Scytalopus_fuscus,Scytalopus_fuscus,,
Scytalopus_gettyae,Scytalopus_unicolor,Scytalopus_unicolor,Recently discovered,Recently discovered
Scytalopus_gonzagai,Scytalopus_speluncae,Scytalopus_speluncae,Recently discovered,Recently discovered
Scytalopus_griseicollis,Scytalopus_griseicollis,Scytalopus_griseicollis,,
Scytalopus_iraiensis,Scytalopus_iraiensis,Scytalopus_speluncae,,Recently discovered
Scytalopus_latebricola,Scytalopus_latebricola,Scytalopus_latebricola,,
Scytalopus_latrans,Scytalopus_latrans,Scytalopus_unicolor,,Lump/split
Scytalopus_macropus,Scytalopus_macropus,Scytalopus_macropus,,
Scytalopus_magellanicus,Scytalopus_magellanicus,Scytalopus_magellanicus,,
Scytalopus_meridanus,Scytalopus_meridanus,Scytalopus_latebricola,,Lump/split
Scytalopus_micropterus,Scytalopus_micropterus,Scytalopus_femoralis,,Lump/split
Scytalopus_novacapitalis,Scytalopus_novacapitalis,Scytalopus_novacapitalis,,
Scytalopus_opacus,Scytalopus_magellanicus,Scytalopus_magellanicus,Lump/split,Lump/split
Scytalopus_pachecoi,Scytalopus_pachecoi,Scytalopus_speluncae,,Lump/split
Scytalopus_panamensis,Scytalopus_panamensis,Scytalopus_panamensis,,
Scytalopus_parkeri,Scytalopus_parkeri,Scytalopus_latebricola,,Recently discovered
Scytalopus_parvirostris,Scytalopus_parvirostris,Scytalopus_parvirostris,,
Scytalopus_perijanus,Scytalopus_latebricola,Scytalopus_latebricola,Recently discovered,Recently discovered
Scytalopus_petrophilus,Scytalopus_speluncae,Scytalopus_speluncae,Recently discovered,Recently discovered
Scytalopus_robbinsi,Scytalopus_robbinsi,Scytalopus_magellanicus,,Recently discovered
Scytalopus_rodriguezi,Scytalopus_rodriguezi,Scytalopus_magellanicus,,Recently discovered
Scytalopus_sanctaemartae,Scytalopus_sanctaemartae,Scytalopus_sanctaemartae,,
Scytalopus_schulenbergi,Scytalopus_schulenbergi,Scytalopus_schulenbergi,,
Scytalopus_simonsi,Scytalopus_simonsi,Scytalopus_magellanicus,,Lump/split
Scytalopus_speluncae,Scytalopus_speluncae,Scytalopus_speluncae,,
Scytalopus_spillmanni,Scytalopus_spillmanni,Scytalopus_latebricola,,Lump/split
Scytalopus_stilesi,Scytalopus_stilesi,Scytalopus_magellanicus,,Recently discovered
Scytalopus_superciliaris,Scytalopus_superciliaris,Scytalopus_superciliaris,,
Scytalopus_unicolor,Scytalopus_unicolor,Scytalopus_unicolor,,
Scytalopus_urubambae,Scytalopus_urubambae,Scytalopus_magellanicus,,Lump/split
Scytalopus_vicinior,Scytalopus_vicinior,Scytalopus_vicinior,,
Scytalopus_zimmeri,Scytalopus_zimmeri,Scytalopus_zimmeri,,
Scythrops_novaehollandiae,Scythrops_novaehollandiae,Scythrops_novaehollandiae,,
Seiurus_aurocapilla,Seiurus_aurocapilla,Seiurus_aurocapilla,,
Selasphorus_ardens,Selasphorus_ardens,Selasphorus_ardens,,
Selasphorus_calliope,Stellula_calliope,Stellula_calliope,New genus,New genus
Selasphorus_flammula,Selasphorus_flammula,Selasphorus_flammula,,
Selasphorus_platycercus,Selasphorus_platycercus,Selasphorus_platycercus,,
Selasphorus_rufus,Selasphorus_rufus,Selasphorus_rufus,,
Selasphorus_sasin,Selasphorus_sasin,Selasphorus_sasin,,
Selasphorus_scintilla,Selasphorus_scintilla,Selasphorus_scintilla,,
Selenidera_gouldii,Selenidera_gouldii,Selenidera_gouldii,,
Selenidera_langsdorffii,Selenidera_reinwardtii,Selenidera_reinwardtii,Lump/split,Lump/split
Selenidera_maculirostris,Selenidera_maculirostris,Selenidera_maculirostris,,
Selenidera_nattereri,Selenidera_nattereri,Selenidera_nattereri,,
Selenidera_piperivora,Selenidera_piperivora,Selenidera_piperivora,,
Selenidera_reinwardtii,Selenidera_reinwardtii,Selenidera_reinwardtii,,
Selenidera_spectabilis,Selenidera_spectabilis,Selenidera_spectabilis,,
Seleucidis_melanoleucus,Seleucidis_melanoleucus,Seleucidis_melanoleucus,,
Semioptera_wallacii,Semioptera_wallacii,Semioptera_wallacii,,
Semnornis_frantzii,Semnornis_frantzii,Semnornis_frantzii,,
Semnornis_ramphastinus,Semnornis_ramphastinus,Semnornis_ramphastinus,,
Sephanoides_fernandensis,Sephanoides_fernandensis,Sephanoides_fernandensis,,
Sephanoides_sephaniodes,Sephanoides_sephaniodes,Sephanoides_sephaniodes,,
Sericornis_arfakianus,Sericornis_arfakianus,Sericornis_arfakianus,,
Sericornis_beccarii,Sericornis_beccarii,Sericornis_beccarii,,
Sericornis_citreogularis,Sericornis_citreogularis,Sericornis_citreogularis,,
Sericornis_frontalis,Sericornis_frontalis,Sericornis_frontalis,,
Sericornis_humilis,Sericornis_humilis,Sericornis_humilis,,
Sericornis_keri,Sericornis_keri,Sericornis_keri,,
Sericornis_magnirostra,Sericornis_magnirostra,Sericornis_magnirostra,,
Sericornis_nouhuysi,Sericornis_nouhuysi,Sericornis_nouhuysi,,
Sericornis_papuensis,Sericornis_papuensis,Sericornis_papuensis,,
Sericornis_perspicillatus,Sericornis_perspicillatus,Sericornis_perspicillatus,,
Sericornis_rufescens,Sericornis_rufescens,Sericornis_rufescens,,
Sericornis_spilodera,Sericornis_spilodera,Sericornis_spilodera,,
Sericossypha_albocristata,Sericossypha_albocristata,Sericossypha_albocristata,,
Sericulus_ardens,Sericulus_aureus,Sericulus_aureus,Lump/split,Lump/split
Sericulus_aureus,Sericulus_aureus,Sericulus_aureus,,
Sericulus_bakeri,Sericulus_bakeri,Sericulus_bakeri,,
Sericulus_chrysocephalus,Sericulus_chrysocephalus,Sericulus_chrysocephalus,,
Serilophus_lunatus,Serilophus_lunatus,Serilophus_lunatus,,
Serilophus_rubropygius,Serilophus_lunatus,Serilophus_lunatus,Lump/split,Lump/split
Serinus_alario,Serinus_alario,Serinus_alario,,
Serinus_canaria,Serinus_canaria,Serinus_canaria,,
Serinus_canicollis,Serinus_canicollis,Serinus_alario,,Missing
Serinus_flavivertex,Serinus_flavivertex,Serinus_alario,,Missing
Serinus_nigriceps,Serinus_nigriceps,Serinus_nigriceps,,
Serinus_pusillus,Serinus_pusillus,Serinus_pusillus,,
Serinus_serinus,Serinus_serinus,Serinus_serinus,,
Serinus_syriacus,Serinus_syriacus,Serinus_syriacus,,
Serpophaga_cinerea,Serpophaga_cinerea,Serpophaga_cinerea,,
Serpophaga_griseicapilla,Serpophaga_subcristata,Serpophaga_subcristata,Lump/split,Lump/split
Serpophaga_hypoleuca,Serpophaga_hypoleuca,Serpophaga_hypoleuca,,
Serpophaga_nigricans,Serpophaga_nigricans,Serpophaga_nigricans,,
Serpophaga_subcristata,Serpophaga_subcristata,Serpophaga_subcristata,,
Setopagis_heterura,Caprimulgus_heterurus,Caprimulgus_parvulus,New genus,Lump/split
Setopagis_maculosa,Caprimulgus_maculosus,Caprimulgus_maculosus,New genus,New genus
Setopagis_parvula,Caprimulgus_parvulus,Caprimulgus_parvulus,New genus,New genus
Setopagis_whitelyi,Caprimulgus_whitelyi,Caprimulgus_whitelyi,New genus,New genus
Setophaga_adelaidae,Dendroica_adelaidae,Dendroica_adelaidae,New genus,New genus
Setophaga_americana,Parula_americana,Parula_americana,New genus,New genus
Setophaga_angelae,Dendroica_angelae,Dendroica_angelae,New genus,New genus
Setophaga_auduboni,Dendroica_coronata,Dendroica_coronata,Lump/split,Lump/split
Setophaga_caerulescens,Dendroica_caerulescens,Dendroica_caerulescens,New genus,New genus
Setophaga_castanea,Dendroica_castanea,Dendroica_castanea,New genus,New genus
Setophaga_cerulea,Dendroica_cerulea,Dendroica_cerulea,New genus,New genus
Setophaga_chrysoparia,Dendroica_chrysoparia,Dendroica_chrysoparia,New genus,New genus
Setophaga_citrina,Wilsonia_citrina,Wilsonia_citrina,New genus,New genus
Setophaga_coronata,Dendroica_coronata,Dendroica_coronata,New genus,New genus
Setophaga_delicata,Dendroica_delicata,Dendroica_adelaidae,New genus,Lump/split
Setophaga_discolor,Dendroica_discolor,Dendroica_discolor,New genus,New genus
Setophaga_dominica,Dendroica_dominica,Dendroica_dominica,New genus,New genus
Setophaga_flavescens,Dendroica_dominica,Dendroica_dominica,Lump/split,Lump/split
Setophaga_fusca,Dendroica_fusca,Dendroica_fusca,New genus,New genus
Setophaga_graciae,Dendroica_graciae,Dendroica_graciae,New genus,New genus
Setophaga_graysoni,Parula_pitiayumi,Parula_pitiayumi,Lump/split,Lump/split
Setophaga_kirtlandii,Dendroica_kirtlandii,Dendroica_kirtlandii,New genus,New genus
Setophaga_magnolia,Dendroica_magnolia,Dendroica_magnolia,New genus,New genus
Setophaga_nigrescens,Dendroica_nigrescens,Dendroica_nigrescens,New genus,New genus
Setophaga_occidentalis,Dendroica_occidentalis,Dendroica_occidentalis,New genus,New genus
Setophaga_palmarum,Dendroica_palmarum,Dendroica_palmarum,New genus,New genus
Setophaga_pensylvanica,Dendroica_pensylvanica,Dendroica_pensylvanica,New genus,New genus
Setophaga_petechia,Dendroica_petechia,Dendroica_petechia,New genus,New genus
Setophaga_pharetra,Dendroica_pharetra,Dendroica_pharetra,New genus,New genus
Setophaga_pinus,Dendroica_pinus,Dendroica_pinus,New genus,New genus
Setophaga_pitiayumi,Parula_pitiayumi,Parula_pitiayumi,New genus,New genus
Setophaga_pityophila,Dendroica_pityophila,Dendroica_pityophila,New genus,New genus
Setophaga_plumbea,Dendroica_plumbea,Dendroica_plumbea,New genus,New genus
Setophaga_ruticilla,Setophaga_ruticilla,Setophaga_ruticilla,,
Setophaga_striata,Dendroica_striata,Dendroica_striata,New genus,New genus
Setophaga_subita,Dendroica_subita,Dendroica_adelaidae,New genus,Lump/split
Setophaga_tigrina,Dendroica_tigrina,Dendroica_tigrina,New genus,New genus
Setophaga_townsendi,Dendroica_townsendi,Dendroica_townsendi,New genus,New genus
Setophaga_virens,Dendroica_virens,Dendroica_virens,New genus,New genus
Setophaga_vitellina,Dendroica_vitellina,Dendroica_vitellina,New genus,New genus
Setornis_criniger,Setornis_criniger,Setornis_criniger,,
Sheppardia_aequatorialis,Sheppardia_aequatorialis,Sheppardia_aequatorialis,,
Sheppardia_aurantiithorax,Sheppardia_aurantiithorax,Sheppardia_lowei,,Recently discovered
Sheppardia_bocagei,Sheppardia_bocagei,Sheppardia_bocagei,,
Sheppardia_cyornithopsis,Sheppardia_cyornithopsis,Sheppardia_cyornithopsis,,
Sheppardia_gabela,Sheppardia_gabela,Sheppardia_gabela,,
Sheppardia_gunningi,Sheppardia_gunningi,Sheppardia_gunningi,,
Sheppardia_lowei,Sheppardia_lowei,Sheppardia_lowei,,
Sheppardia_montana,Sheppardia_montana,Sheppardia_montana,,
Sheppardia_poensis,Sheppardia_bocagei,Sheppardia_bocagei,Lump/split,Lump/split
Sheppardia_polioptera,Cossypha_polioptera,Cossypha_polioptera,New genus,New genus
Sheppardia_sharpei,Sheppardia_sharpei,Sheppardia_sharpei,,
Sialia_currucoides,Sialia_currucoides,Sialia_currucoides,,
Sialia_mexicana,Sialia_mexicana,Sialia_mexicana,,
Sialia_sialis,Sialia_sialis,Sialia_sialis,,
Sibia_morrisoniana,Actinodura_morrisoniana,Actinodura_morrisoniana,New genus,New genus
Sibia_nipalensis,Actinodura_nipalensis,Actinodura_nipalensis,New genus,New genus
Sibia_souliei,Actinodura_souliei,Actinodura_souliei,New genus,New genus
Sibia_waldeni,Actinodura_waldeni,Actinodura_waldeni,New genus,New genus
Sibirionetta_formosa,Anas_formosa,Anas_formosa,New genus,New genus
Sicalis_auriventris,Sicalis_auriventris,Sicalis_auriventris,,
Sicalis_citrina,Sicalis_citrina,Sicalis_citrina,,
Sicalis_columbiana,Sicalis_columbiana,Sicalis_columbiana,,
Sicalis_flaveola,Sicalis_flaveola,Sicalis_flaveola,,
Sicalis_lebruni,Sicalis_lebruni,Sicalis_lebruni,,
Sicalis_lutea,Sicalis_lutea,Sicalis_lutea,,
Sicalis_luteocephala,Sicalis_luteocephala,Sicalis_luteocephala,,
Sicalis_luteola,Sicalis_luteola,Sicalis_luteola,,
Sicalis_mendozae,Sicalis_olivascens,Sicalis_olivascens,Lump/split,Lump/split
Sicalis_olivascens,Sicalis_olivascens,Sicalis_olivascens,,
Sicalis_raimondii,Sicalis_raimondii,Sicalis_raimondii,,
Sicalis_taczanowskii,Sicalis_taczanowskii,Sicalis_taczanowskii,,
Sicalis_uropigyalis,Sicalis_uropygialis,Sicalis_uropygialis,Typo,Typo
Silvicultrix_diadema,Ochthoeca_diadema,Ochthoeca_diadema,New genus,New genus
Silvicultrix_frontalis,Ochthoeca_frontalis,Ochthoeca_frontalis,New genus,New genus
Silvicultrix_jelskii,Ochthoeca_jelskii,Ochthoeca_jelskii,New genus,New genus
Silvicultrix_pulchella,Ochthoeca_pulchella,Ochthoeca_pulchella,New genus,New genus
Sinosuthora_alphonsiana,Paradoxornis_alphonsianus,Paradoxornis_alphonsianus,New genus,New genus
Sinosuthora_brunnea,Paradoxornis_brunneus,Paradoxornis_brunneus,New genus,New genus
Sinosuthora_conspicillata,Paradoxornis_conspicillatus,Paradoxornis_conspicillatus,New genus,New genus
Sinosuthora_przewalskii,Paradoxornis_przewalskii,Paradoxornis_przewalskii,New genus,New genus
Sinosuthora_ricketti,Paradoxornis_brunneus,Paradoxornis_brunneus,Lump/split,Lump/split
Sinosuthora_webbiana,Paradoxornis_webbianus,Paradoxornis_webbianus,New genus,New genus
Sinosuthora_zappeyi,Paradoxornis_zappeyi,Paradoxornis_zappeyi,New genus,New genus
Siphonorhis_americana,Siphonorhis_brewsteri,Siphonorhis_brewsteri,Lump/split,Lump/split
Siphonorhis_brewsteri,Siphonorhis_brewsteri,Siphonorhis_brewsteri,,
Sipia_berlepschi,Myrmeciza_berlepschi,Myrmeciza_berlepschi,New genus,New genus
Sipia_laemosticta,Myrmeciza_laemosticta,Myrmeciza_laemosticta,New genus,New genus
Sipia_nigricauda,Myrmeciza_nigricauda,Myrmeciza_nigricauda,New genus,New genus
Sipia_palliata,Myrmeciza_laemosticta,Myrmeciza_laemosticta,Lump/split,Lump/split
Sipodotus_wallacii,Sipodotus_wallacii,Sipodotus_wallacii,,
Siptornis_striaticollis,Siptornis_striaticollis,Siptornis_striaticollis,,
Sirystes_albocinereus,Sirystes_sibilator,Sirystes_sibilator,Lump/split,Lump/split
Sirystes_albogriseus,Sirystes_albogriseus,Sirystes_sibilator,,Lump/split
Sirystes_sibilator,Sirystes_sibilator,Sirystes_sibilator,,
Sirystes_subcanescens,Sirystes_sibilator,Sirystes_sibilator,Lump/split,Lump/split
Sitta_arctica,Sitta_europaea,Sitta_europaea,Lump/split,Lump/split
Sitta_azurea,Sitta_azurea,Sitta_azurea,,
Sitta_canadensis,Sitta_canadensis,Sitta_canadensis,,
Sitta_carolinensis,Sitta_carolinensis,Sitta_carolinensis,,
Sitta_cashmirensis,Sitta_cashmirensis,Sitta_cashmirensis,,
Sitta_castanea,Sitta_castanea,Sitta_castanea,,
Sitta_cinnamoventris,Sitta_castanea,Sitta_castanea,Lump/split,Lump/split
Sitta_europaea,Sitta_europaea,Sitta_europaea,,
Sitta_formosa,Sitta_formosa,Sitta_formosa,,
Sitta_frontalis,Sitta_frontalis,Sitta_frontalis,,
Sitta_himalayensis,Sitta_himalayensis,Sitta_himalayensis,,
Sitta_insularis,Sitta_pusilla,Sitta_pusilla,Lump/split,Lump/split
Sitta_krueperi,Sitta_krueperi,Sitta_krueperi,,
Sitta_ledanti,Sitta_ledanti,Sitta_ledanti,,
Sitta_leucopsis,Sitta_leucopsis,Sitta_leucopsis,,
Sitta_magna,Sitta_magna,Sitta_magna,,
Sitta_nagaensis,Sitta_nagaensis,Sitta_nagaensis,,
Sitta_neglecta,Sitta_castanea,Sitta_castanea,Lump/split,Lump/split
Sitta_neumayer,Sitta_neumayer,Sitta_neumayer,,
Sitta_oenochlamys,Sitta_oenochlamys,Sitta_frontalis,,Lump/split
Sitta_przewalskii,Sitta_leucopsis,Sitta_leucopsis,Lump/split,Lump/split
Sitta_pusilla,Sitta_pusilla,Sitta_pusilla,,
Sitta_pygmaea,Sitta_pygmaea,Sitta_pygmaea,,
Sitta_solangiae,Sitta_solangiae,Sitta_solangiae,,
Sitta_tephronota,Sitta_tephronota,Sitta_tephronota,,
Sitta_victoriae,Sitta_victoriae,Sitta_victoriae,,
Sitta_villosa,Sitta_villosa,Sitta_villosa,,
Sitta_whiteheadi,Sitta_whiteheadi,Sitta_whiteheadi,,
Sitta_yunnanensis,Sitta_yunnanensis,Sitta_yunnanensis,,
Sittasomus_griseicapillus,Sittasomus_griseicapillus,Sittasomus_griseicapillus,,
Sittasomus_griseus,Sittasomus_griseicapillus,Sittasomus_griseicapillus,Lump/split,Lump/split
Sittiparus_castaneoventris,Parus_varius,Parus_varius,Lump/split,Lump/split
Sittiparus_olivaceus,Parus_varius,Parus_varius,Lump/split,Lump/split
Sittiparus_owstoni,Parus_varius,Parus_varius,Lump/split,Lump/split
Sittiparus_semilarvatus,Parus_semilarvatus,Parus_semilarvatus,New genus,New genus
Sittiparus_varius,Parus_varius,Parus_varius,New genus,New genus
Siva_cyanouroptera,Minla_cyanouroptera,Minla_cyanouroptera,New genus,New genus
Smicrornis_brevirostris,Smicrornis_brevirostris,Smicrornis_brevirostris,,
Smithornis_capensis,Smithornis_capensis,Smithornis_capensis,,
Smithornis_rufolateralis,Smithornis_rufolateralis,Smithornis_rufolateralis,,
Smithornis_sharpei,Smithornis_sharpei,Smithornis_sharpei,,
Smutsornis_africanus,Rhinoptilus_africanus,Rhinoptilus_africanus,New genus,New genus
Snowornis_cryptolophus,Snowornis_cryptolophus,Snowornis_cryptolophus,,
Snowornis_subalaris,Snowornis_subalaris,Snowornis_subalaris,,
Somateria_fischeri,Somateria_fischeri,Somateria_fischeri,,
Somateria_mollissima,Somateria_mollissima,Somateria_mollissima,,
Somateria_spectabilis,Somateria_spectabilis,Somateria_spectabilis,,
Spartonoica_maluroides,Spartonoica_maluroides,Spartonoica_maluroides,,
